id;geometry
1349;POLYGON ((577242.2238872296 5827952.026520791, 577239.647681758 5827943.997589805, 577300.0144902907 5827928.831470046, 577242.2238872296 5827952.026520791))
1350;POLYGON ((577112.0103738508 5828147.359856638, 577109.067636563 5828154.389291536, 577105.6721025195 5828158.774809375, 577112.0103738508 5828147.359856638))
1351;POLYGON ((576962.2640318999 5827840.445791834, 576964.5521082323 5827830.466380316, 576970.4803898953 5827833.243475126, 576962.2640318999 5827840.445791834))
1352;POLYGON ((576967.7234939589 5827571.325676884, 576986.6131728012 5827576.485200419, 576982.118501287 5827590.4103754, 576967.7234939589 5827571.325676884))
1353;POLYGON ((577202.6694419906 5827610.968556082, 577187.3266798768 5827640.776383057, 577192.749229962 5827608.898182289, 577202.6694419906 5827610.968556082))
1354;POLYGON ((576959.4350179551 5827723.7159247035, 576975.523376242 5827724.798901654, 576962.0023417015 5827733.635902793, 576959.4350179551 5827723.7159247035))
1355;POLYGON ((577487.0415825096 5827986.076630309, 577488.6437481113 5827978.180594426, 577488.6266647517 5827986.090649239, 577487.0415825096 5827986.076630309))
1356;POLYGON ((577435.2592450326 5827762.709518465, 577410.7924962507 5827748.715108878, 577441.549380856 5827745.008225953, 577435.2592450326 5827762.709518465))
1357;POLYGON ((577302.775274561 5828233.405772967, 577290.9495019428 5828224.262495098, 577336.5805171446 5828186.723742022, 577302.775274561 5828233.405772967))
1358;POLYGON ((577116.8035073022 5827967.767984336, 577117.6051694807 5827954.752548086, 577163.9044268194 5827973.618461075, 577116.8035073022 5827967.767984336))
1359;POLYGON ((576993.3408289133 5827564.464320805, 577046.7314593244 5827558.830942219, 577047.4189057456 5827565.506019104, 576993.3408289133 5827564.464320805))
1360;POLYGON ((577336.7407772995 5827929.279276276, 577333.1525829403 5827922.702853404, 577338.6609042925 5827919.686010993, 577336.7407772995 5827929.279276276))
1361;POLYGON ((577286.5251820832 5828129.680292768, 577281.7957669877 5828128.871171301, 577287.1893926578 5828125.807959285, 577286.5251820832 5828129.680292768))
1362;POLYGON ((577240.9998773218 5827709.368579359, 577238.0449652871 5827735.567185357, 577192.6969870203 5827727.974777772, 577240.9998773218 5827709.368579359))
1363;POLYGON ((577242.2238872296 5827952.026520791, 577236.5185603905 5827959.368220557, 577236.483701997 5827953.8604911845, 577242.2238872296 5827952.026520791))
1364;POLYGON ((577423.6220026108 5827967.737279587, 577386.1351694099 5827910.113290353, 577390.5758163123 5827907.780505836, 577423.6220026108 5827967.737279587))
1365;POLYGON ((577246.2961046534 5827760.051623314, 577247.5925876345 5827768.038065684, 577236.5215093931 5827754.790413237, 577246.2961046534 5827760.051623314))
1366;POLYGON ((577422.3609315013 5827691.223195992, 577408.6130585952 5827638.264324822, 577418.6689164052 5827635.614442333, 577422.3609315013 5827691.223195992))
1367;POLYGON ((577393.7502016942 5827819.882720743, 577395.0246324805 5827815.346968293, 577430.778660891 5827815.852372649, 577393.7502016942 5827819.882720743))
1368;POLYGON ((577296.2185892496 5827663.914898923, 577268.9173542229 5827706.561390882, 577243.4870378155 5827704.61276511, 577296.2185892496 5827663.914898923))
1369;POLYGON ((577025.7135302091 5827980.827443946, 577046.3264754075 5827983.577908127, 577029.8176785766 5827986.499468904, 577025.7135302091 5827980.827443946))
1370;POLYGON ((577300.0144902907 5827928.831470046, 577300.4100687518 5827916.677424755, 577305.4199535768 5827925.890842505, 577300.0144902907 5827928.831470046))
1371;POLYGON ((577070.7225331303 5827640.893539495, 577071.030297932 5827623.623633012, 577078.4280899506 5827639.902548773, 577070.7225331303 5827640.893539495))
1372;POLYGON ((577158.5217634751 5828013.296384445, 577167.1631441828 5827981.335488941, 577172.4226983265 5827982.475513569, 577158.5217634751 5828013.296384445))
1373;POLYGON ((577273.7517713652 5827564.975395546, 577267.9419890522 5827572.893946264, 577260.140296462 5827570.957084951, 577273.7517713652 5827564.975395546))
1374;POLYGON ((577223.9358824353 5828135.176594358, 577218.9208730577 5828130.791696856, 577229.8136637897 5828128.482896196, 577223.9358824353 5828135.176594358))
1375;POLYGON ((577127.1183244133 5828068.372881809, 577137.924248656 5828062.34654967, 577144.749217069 5828089.189190114, 577127.1183244133 5828068.372881809))
1376;POLYGON ((577385.6733561672 5827715.162770344, 577287.929027308 5827709.098384805, 577317.7946222322 5827682.9473702675, 577385.6733561672 5827715.162770344))
1377;POLYGON ((577475.230918397 5827918.723845994, 577468.2903379326 5827914.21914652, 577474.3288670785 5827910.242933274, 577475.230918397 5827918.723845994))
1378;POLYGON ((576976.4151322659 5827873.667299502, 577015.904867835 5827884.925816805, 577024.6119838906 5827953.585712865, 576976.4151322659 5827873.667299502))
1379;POLYGON ((577256.3572309881 5828303.185568987, 577249.2710202012 5828271.076187961, 577264.1676192838 5828298.502845193, 577256.3572309881 5828303.185568987))
1380;POLYGON ((576842.0415964338 5827723.325401789, 576973.3423942741 5827622.792215049, 576950.7349212668 5827700.971656828, 576842.0415964338 5827723.325401789))
1381;POLYGON ((577430.167431382 5827866.809187068, 577433.6168510297 5827818.879029066, 577442.0249333143 5827821.426576684, 577430.167431382 5827866.809187068))
1382;POLYGON ((577358.740331156 5827645.957609353, 577357.0430562019 5827651.738307114, 577332.7353553359 5827660.176077075, 577358.740331156 5827645.957609353))
1383;POLYGON ((577235.219403621 5828264.746001464, 577241.3163267163 5828255.752780176, 577244.6859823526 5828262.859715996, 577235.219403621 5828264.746001464))
1384;POLYGON ((577087.6682698607 5828280.494135186, 577090.0633999702 5828274.245964333, 577187.2519709574 5828256.466808885, 577087.6682698607 5828280.494135186))
1385;POLYGON ((577265.1639595319 5827864.619305233, 577283.8127715773 5827822.392190718, 577277.8729147902 5827857.822325036, 577265.1639595319 5827864.619305233))
1386;POLYGON ((577159.2900911772 5827848.84968891, 577167.0259916942 5827854.067416834, 577158.3667884344 5827853.902824311, 577159.2900911772 5827848.84968891))
1387;POLYGON ((576963.8764710036 5827817.8441927135, 576967.6826987566 5827817.842515994, 576967.2682628365 5827818.619583672, 576963.8764710036 5827817.8441927135))
1388;POLYGON ((577377.2598739726 5827579.908824253, 577395.7831090192 5827630.412172389, 577370.0598524391 5827582.765332371, 577377.2598739726 5827579.908824253))
1389;POLYGON ((577243.4870378155 5827704.61276511, 577196.8218174479 5827685.606871926, 577211.9952884204 5827657.932506432, 577243.4870378155 5827704.61276511))
1390;POLYGON ((577109.9100399329 5827802.3214588575, 577155.5579120191 5827763.435044539, 577165.5480652018 5827839.547396325, 577109.9100399329 5827802.3214588575))
1391;POLYGON ((577433.6168510297 5827818.879029066, 577440.1042203237 5827818.648097731, 577440.3381555402 5827820.131514799, 577433.6168510297 5827818.879029066))
1392;POLYGON ((577038.5834140038 5827950.468355706, 577054.2655928758 5827947.98993211, 577042.6863466355 5827956.218251014, 577038.5834140038 5827950.468355706))
1393;POLYGON ((577426.802914543 5828036.755484015, 577395.257038554 5828095.076758552, 577366.3091163301 5828031.335593374, 577426.802914543 5828036.755484015))
1394;POLYGON ((576976.5584616198 5827554.131196006, 576979.7621726508 5827555.917269176, 576976.7827385527 5827556.237467702, 576976.5584616198 5827554.131196006))
1395;POLYGON ((577448.8001065382 5827823.98162677, 577443.8020869202 5827821.721765364, 577447.3053493445 5827822.967747507, 577448.8001065382 5827823.98162677))
1396;POLYGON ((576846.0634409828 5827741.579010652, 576849.2408206427 5827748.0484613385, 576842.4534259983 5827744.092236161, 576846.0634409828 5827741.579010652))
1397;POLYGON ((577066.5349865078 5828043.307456736, 577070.2114073138 5828066.206342674, 577062.4665198454 5828063.291620172, 577066.5349865078 5828043.307456736))
1398;POLYGON ((576826.6701810567 5827734.008969222, 576826.578371699 5827756.648105564, 576825.8058913666 5827760.963812494, 576826.6701810567 5827734.008969222))
1399;POLYGON ((576982.9436585285 5827524.715597912, 576985.3958662801 5827510.5579773355, 577035.4001382926 5827510.890049645, 576982.9436585285 5827524.715597912))
1400;POLYGON ((577214.1980335213 5828287.910953559, 577235.8383044797 5828317.713764081, 577228.3393457014 5828324.12592805, 577214.1980335213 5828287.910953559))
1401;POLYGON ((577039.1264784465 5827432.26857004, 577048.9677852845 5827438.509466079, 577039.9422826604 5827443.696298555, 577039.1264784465 5827432.26857004))
1402;POLYGON ((577369.6973520704 5827899.539454164, 577383.100715745 5827898.094045073, 577383.826317163 5827905.748845149, 577369.6973520704 5827899.539454164))
1403;POLYGON ((577073.6882459647 5828306.107190989, 577078.1614838337 5828296.856288081, 577080.4328145344 5828297.691403453, 577073.6882459647 5828306.107190989))
1404;POLYGON ((577369.6973520704 5827899.539454164, 577367.5932073576 5827897.64814837, 577369.5057225574 5827897.522680755, 577369.6973520704 5827899.539454164))
1405;POLYGON ((577046.3264754075 5827983.577908127, 577063.4728244949 5827956.134491612, 577060.871441514 5827989.192140721, 577046.3264754075 5827983.577908127))
1406;POLYGON ((577203.4756649149 5827814.179482568, 577198.5197191237 5827841.403419176, 577173.5422773772 5827844.9249800965, 577203.4756649149 5827814.179482568))
1407;POLYGON ((577475.230918397 5827918.723845994, 577468.8382209266 5827919.40125413, 577468.2903379326 5827914.21914652, 577475.230918397 5827918.723845994))
1408;POLYGON ((577053.3503984797 5827572.185924299, 577067.1741572609 5827570.76851129, 577068.7765658023 5827592.4553386485, 577053.3503984797 5827572.185924299))
1409;POLYGON ((577164.967262636 5827901.619145816, 577157.7151285955 5827895.374378032, 577172.836844906 5827863.204337884, 577164.967262636 5827901.619145816))
1410;POLYGON ((577062.7399852021 5827835.532461935, 577065.5342016288 5827833.629561514, 577076.0478452643 5827851.307143516, 577062.7399852021 5827835.532461935))
1411;POLYGON ((577063.0749205898 5827657.539181036, 577064.9390036206 5827697.854400556, 577057.1131970654 5827698.743383078, 577063.0749205898 5827657.539181036))
1412;POLYGON ((577177.1866672293 5827856.753450876, 577181.5364895526 5827850.302563869, 577202.041934642 5827862.887018334, 577177.1866672293 5827856.753450876))
1413;POLYGON ((576983.1524319173 5827484.377473724, 577037.8588593276 5827484.728032442, 577035.2023713324 5827503.666416958, 576983.1524319173 5827484.377473724))
1414;POLYGON ((577438.6447231319 5828135.494060845, 577441.8795081684 5828117.766582959, 577483.928452314 5828044.381199743, 577438.6447231319 5828135.494060845))
1415;POLYGON ((577301.7658290295 5828234.487127917, 577290.9495019428 5828224.262495098, 577302.775274561 5828233.405772967, 577301.7658290295 5828234.487127917))
1416;POLYGON ((577223.4073338491 5827592.193635821, 577215.5864963522 5827598.7565079015, 577219.058469112 5827591.2793463515, 577223.4073338491 5827592.193635821))
1417;POLYGON ((577073.6196074515 5827697.323810307, 577074.3525445933 5827703.688094619, 577065.7258946169 5827704.664558634, 577073.6196074515 5827697.323810307))
1418;POLYGON ((577423.6220026108 5827967.737279587, 577414.1833101519 5827898.14150951, 577421.6286962256 5827897.302703548, 577423.6220026108 5827967.737279587))
1419;POLYGON ((577388.4000058229 5827564.420405896, 577379.1761991014 5827571.850850262, 577378.8187186853 5827570.465611251, 577388.4000058229 5827564.420405896))
1420;POLYGON ((577067.9381956193 5828026.507671856, 577076.6352721335 5828035.200493041, 577068.0719587571 5828032.628868348, 577067.9381956193 5828026.507671856))
1421;POLYGON ((577500.5890697563 5827807.71401544, 577493.3697878025 5827808.383849565, 577457.9488853541 5827771.268820605, 577500.5890697563 5827807.71401544))
1422;POLYGON ((576962.2640318999 5827840.445791834, 576970.4803898953 5827833.243475126, 576971.4162399302 5827852.104991074, 576962.2640318999 5827840.445791834))
1423;POLYGON ((577235.1063903009 5828066.674749808, 577227.7151573772 5828056.822967664, 577236.4754817846 5828061.923506503, 577235.1063903009 5828066.674749808))
1424;POLYGON ((577158.3667884344 5827853.902824311, 577167.0259916942 5827854.067416834, 577163.1908838082 5827857.099755984, 577158.3667884344 5827853.902824311))
1425;POLYGON ((577306.961056584 5828237.310363383, 577346.6806132614 5828210.725895315, 577348.7899897436 5828212.706284119, 577306.961056584 5828237.310363383))
1426;POLYGON ((577355.487161218 5828020.383467827, 577331.8339657595 5827931.960748739, 577336.7407772995 5827929.279276276, 577355.487161218 5828020.383467827))
1427;POLYGON ((577177.2498181992 5828221.507811725, 577111.1699254634 5828211.752780108, 577175.9935588127 5828218.695431126, 577177.2498181992 5828221.507811725))
1428;POLYGON ((577436.337827511 5827725.867413916, 577409.5334906701 5827743.510617108, 577403.3224362936 5827736.558815911, 577436.337827511 5827725.867413916))
1429;POLYGON ((577311.0254085676 5827672.2931530345, 577306.2178126796 5827667.833579513, 577321.2088235809 5827665.856828748, 577311.0254085676 5827672.2931530345))
1430;POLYGON ((576967.2426653376 5827818.731554784, 576967.8149051738 5827818.744550518, 576967.8432100245 5827818.760223406, 576967.2426653376 5827818.731554784))
1431;POLYGON ((577488.5405065675 5827994.511387561, 577488.6266647517 5827986.090649239, 577501.0174178316 5827812.315697063, 577488.5405065675 5827994.511387561))
1432;POLYGON ((577472.0956224143 5827978.007118337, 577436.8413925639 5827970.194202451, 577472.1950887388 5827968.3182695685, 577472.0956224143 5827978.007118337))
1433;POLYGON ((577018.3150810916 5827422.617197821, 577028.2209394223 5827444.535036216, 576981.9505650089 5827474.223117402, 577018.3150810916 5827422.617197821))
1434;POLYGON ((576974.7213406968 5827640.626025364, 576997.5177597261 5827708.261776343, 576958.6817310276 5827704.011747186, 576974.7213406968 5827640.626025364))
1435;POLYGON ((577415.9075288634 5827625.168224831, 577402.2194777143 5827628.711794429, 577419.5138335589 5827606.667833991, 577415.9075288634 5827625.168224831))
1436;POLYGON ((577144.2157360435 5827916.633604174, 577158.0685821878 5827912.457778174, 577155.4349482612 5827924.353963427, 577144.2157360435 5827916.633604174))
1437;POLYGON ((576837.2925196249 5827771.980799262, 576841.5890487165 5827771.047077818, 576930.3495426874 5827844.59358646, 576837.2925196249 5827771.980799262))
1438;POLYGON ((577196.8218174479 5827685.606871926, 577181.0070025275 5827686.55855559, 577181.0251025795 5827685.412903592, 577196.8218174479 5827685.606871926))
1439;POLYGON ((577086.5137382422 5827613.106164521, 577087.3007276028 5827618.191858373, 577080.2694069102 5827618.959836295, 577086.5137382422 5827613.106164521))
1440;POLYGON ((576833.832900876 5827744.257034694, 576838.1568732396 5827745.0259570265, 576836.853255152 5827749.51131765, 576833.832900876 5827744.257034694))
1441;POLYGON ((577224.4553068134 5828270.717145454, 577236.2310658592 5828255.605609862, 577235.219403621 5828264.746001464, 577224.4553068134 5828270.717145454))
1442;POLYGON ((577227.9648905623 5827815.623509248, 577229.0059504532 5827802.912262755, 577284.5422909716 5827816.106631597, 577227.9648905623 5827815.623509248))
1443;POLYGON ((577070.2114073138 5828066.206342674, 577103.2887826955 5828065.560165969, 577067.9562341187 5828072.167465373, 577070.2114073138 5828066.206342674))
1444;POLYGON ((577381.1074569004 5827658.238512607, 577373.4664281362 5827646.168569233, 577398.5572007851 5827640.914207312, 577381.1074569004 5827658.238512607))
1445;POLYGON ((576958.1783758521 5827748.005562966, 576960.0903587767 5827740.820732879, 576996.1394221232 5827755.7352451, 576958.1783758521 5827748.005562966))
1446;POLYGON ((577117.5612531544 5828157.927822623, 577160.6405636611 5828175.941877408, 577156.8804010407 5828184.538209985, 577117.5612531544 5828157.927822623))
1447;POLYGON ((577066.0197018557 5827797.701510047, 577072.9628175294 5827795.207657124, 577087.7660314705 5827799.947106306, 577066.0197018557 5827797.701510047))
1448;POLYGON ((577151.3122128311 5827719.533083809, 577147.8089427461 5827727.287936162, 577092.9845558815 5827732.864165878, 577151.3122128311 5827719.533083809))
1449;POLYGON ((577336.5805171446 5828186.723742022, 577315.0626268055 5828167.591904597, 577319.8628388898 5828166.065798257, 577336.5805171446 5828186.723742022))
1450;POLYGON ((576964.5521082323 5827830.466380316, 576969.1617999598 5827826.001849266, 576970.4803898953 5827833.243475126, 576964.5521082323 5827830.466380316))
1451;POLYGON ((577271.442367639 5828051.473293586, 577240.3513505379 5828076.014202695, 577265.3374298996 5828048.105788563, 577271.442367639 5828051.473293586))
1452;POLYGON ((577047.4189057456 5827565.506019104, 577052.6036452696 5827564.975882011, 577053.3503984797 5827572.185924299, 577047.4189057456 5827565.506019104))
1453;POLYGON ((577329.9800575263 5828289.976338245, 577321.3362999958 5828282.25181394, 577380.4432707963 5828222.786815959, 577329.9800575263 5828289.976338245))
1454;POLYGON ((577228.6635217757 5828082.538145848, 577207.7232897893 5828083.809200341, 577223.425320009 5828073.198812638, 577228.6635217757 5828082.538145848))
1455;POLYGON ((577336.9921587264 5827589.862797434, 577330.2429154052 5827594.206206502, 577291.2631245062 5827560.240319594, 577336.9921587264 5827589.862797434))
1456;POLYGON ((577161.1094098226 5827575.811439534, 577087.3007276028 5827618.191858373, 577086.5137382422 5827613.106164521, 577161.1094098226 5827575.811439534))
1457;POLYGON ((577468.2285411062 5828033.028798506, 577446.2450171732 5828028.296701468, 577469.710095197 5828022.4829433095, 577468.2285411062 5828033.028798506))
1458;POLYGON ((577241.1213633881 5827872.650048628, 577210.4003759638 5827851.860130465, 577210.72838677 5827843.109455284, 577241.1213633881 5827872.650048628))
1459;POLYGON ((576849.2408206427 5827748.0484613385, 576850.182868704 5827752.335509051, 576844.8799322374 5827752.641484376, 576849.2408206427 5827748.0484613385))
1460;POLYGON ((577285.619053848 5828097.034497725, 577278.5449642715 5828090.2694503525, 577289.0843004086 5828089.96892778, 577285.619053848 5828097.034497725))
1461;POLYGON ((577014.1050827708 5827781.64070689, 577052.0348176863 5827773.293838505, 577063.3711028155 5827790.372454352, 577014.1050827708 5827781.64070689))
1462;POLYGON ((577178.2385428495 5828185.087027916, 577174.683663503 5828172.114014439, 577199.8560665936 5828185.083757861, 577178.2385428495 5828185.087027916))
1463;POLYGON ((577283.998037904 5828231.595543186, 577242.0298203834 5828243.192107524, 577272.8426692054 5828216.900104815, 577283.998037904 5828231.595543186))
1464;POLYGON ((577236.5185603905 5827959.368220557, 577232.011179364 5827960.787786357, 577230.7435167644 5827955.694461577, 577236.5185603905 5827959.368220557))
1465;POLYGON ((576967.6001723995 5827570.122169511, 576967.7234939589 5827571.325676884, 576965.279020637 5827570.374866686, 576967.6001723995 5827570.122169511))
1466;POLYGON ((577048.3935899702 5827934.991603238, 577060.2663210129 5827941.231217969, 577058.1280399065 5827943.645119931, 577048.3935899702 5827934.991603238))
1467;POLYGON ((577300.0144902907 5827928.831470046, 577239.647681758 5827943.997589805, 577300.4100687518 5827916.677424755, 577300.0144902907 5827928.831470046))
1468;POLYGON ((577089.9518972826 5827908.289405144, 577103.4972625432 5827911.573857479, 577096.5979305545 5827916.883134262, 577089.9518972826 5827908.289405144))
1469;POLYGON ((577207.8677863467 5827597.14368374, 577194.7200227149 5827599.517056475, 577175.7842362699 5827566.84236118, 577207.8677863467 5827597.14368374))
1470;POLYGON ((577353.4872950284 5827574.637086978, 577357.0206004332 5827579.98882813, 577349.8656919409 5827584.704058412, 577353.4872950284 5827574.637086978))
1471;POLYGON ((577288.8133486636 5827570.976720496, 577279.3158453787 5827599.575064847, 577271.7517053556 5827583.479033978, 577288.8133486636 5827570.976720496))
1472;POLYGON ((577288.3429217719 5827816.545033041, 577284.5422909716 5827816.106631597, 577289.2772395797 5827808.449238747, 577288.3429217719 5827816.545033041))
1473;POLYGON ((577420.062496823 5827986.716815691, 577421.8498268654 5827996.62470391, 577420.3096528604 5828000.616645296, 577420.062496823 5827986.716815691))
1474;POLYGON ((577370.0598524391 5827582.765332371, 577356.2642857489 5827593.093957722, 577355.7363077139 5827592.206673646, 577370.0598524391 5827582.765332371))
1475;POLYGON ((577058.3538161315 5828032.831568904, 577063.6874829627 5828032.720319536, 577066.3751161154 5828035.405750561, 577058.3538161315 5828032.831568904))
1476;POLYGON ((577296.2185892496 5827663.914898923, 577243.4870378155 5827704.61276511, 577211.9952884204 5827657.932506432, 577296.2185892496 5827663.914898923))
1477;POLYGON ((577156.8804010407 5828184.538209985, 577160.6405636611 5828175.941877408, 577162.5686619806 5828182.970350813, 577156.8804010407 5828184.538209985))
1478;POLYGON ((577356.6557200734 5828081.348162555, 577349.1620830996 5828072.417995168, 577354.5105309665 5828046.546602786, 577356.6557200734 5828081.348162555))
1479;POLYGON ((577459.3267168691 5827743.765863164, 577456.0168704912 5827743.991523494, 577454.8584659661 5827731.59033286, 577459.3267168691 5827743.765863164))
1480;POLYGON ((577405.5655998413 5828108.056834628, 577408.707398408 5828101.319988519, 577419.6659172775 5828112.60990229, 577405.5655998413 5828108.056834628))
1481;POLYGON ((577083.6428079039 5827709.174968425, 577085.5026602056 5827724.413019494, 577076.1569363824 5827723.731527974, 577083.6428079039 5827709.174968425))
1482;POLYGON ((577227.9648905623 5827815.623509248, 577284.5422909716 5827816.106631597, 577283.8127715773 5827822.392190718, 577227.9648905623 5827815.623509248))
1483;POLYGON ((576996.1394221232 5827755.7352451, 576960.0903587767 5827740.820732879, 576975.523376242 5827724.798901654, 576996.1394221232 5827755.7352451))
1484;POLYGON ((576829.265870254 5827768.850644667, 576832.9685711622 5827771.211877449, 577020.8953654557 5828114.959687476, 576829.265870254 5827768.850644667))
1485;POLYGON ((577014.1050827708 5827781.64070689, 577063.3711028155 5827790.372454352, 577066.0197018557 5827797.701510047, 577014.1050827708 5827781.64070689))
1486;POLYGON ((577209.911555525 5827493.974821891, 577249.8102478617 5827551.524169591, 577209.4370559328 5827501.27684844, 577209.911555525 5827493.974821891))
1487;POLYGON ((577132.1670277542 5828118.039472076, 577141.876772382 5828126.9375443645, 577120.4972279959 5828150.898285777, 577132.1670277542 5828118.039472076))
1488;POLYGON ((577048.0200445569 5828060.037559575, 577066.5349865078 5828043.307456736, 577051.5285968065 5828061.37234857, 577048.0200445569 5828060.037559575))
1489;POLYGON ((577411.47179223 5827884.558649556, 577388.2737400052 5827903.416165826, 577383.100715745 5827898.094045073, 577411.47179223 5827884.558649556))
1490;POLYGON ((577271.442367639 5828051.473293586, 577278.5449642715 5828090.2694503525, 577264.8882279629 5828088.495819684, 577271.442367639 5828051.473293586))
1491;POLYGON ((577024.5984397689 5828104.815895852, 577045.6660391797 5828066.253021995, 577033.924396887 5828100.69073175, 577024.5984397689 5828104.815895852))
1492;POLYGON ((577283.9391232441 5827567.294911557, 577283.3786638512 5827569.744806385, 577273.7517713652 5827564.975395546, 577283.9391232441 5827567.294911557))
1493;POLYGON ((577415.9075288634 5827625.168224831, 577416.6998647266 5827628.1846991535, 577403.0312609252 5827631.784202594, 577415.9075288634 5827625.168224831))
1494;POLYGON ((577210.72838677 5827843.109455284, 577207.5549797725 5827836.851204631, 577227.9648905623 5827815.623509248, 577210.72838677 5827843.109455284))
1495;POLYGON ((577053.580417959 5827556.313318385, 577057.4674345709 5827557.731950022, 577053.7644391982 5827558.111008555, 577053.580417959 5827556.313318385))
1496;POLYGON ((576953.7498560508 5827832.57936632, 576948.1806243261 5827831.301197326, 576954.6668982578 5827828.555219538, 576953.7498560508 5827832.57936632))
1497;POLYGON ((577034.8467787879 5827875.52296541, 577076.0478452643 5827851.307143516, 577077.4157961265 5827853.920994353, 577034.8467787879 5827875.52296541))
1498;POLYGON ((577235.552950436 5828004.155823038, 577227.3752705543 5827999.476148431, 577235.9482785094 5827973.1549715195, 577235.552950436 5828004.155823038))
1499;POLYGON ((577373.0676039971 5827561.407274135, 577374.2177211903 5827574.776233495, 577364.8123435772 5827574.849793688, 577373.0676039971 5827561.407274135))
1500;POLYGON ((577441.1427474977 5827619.360085603, 577442.8258930454 5827626.017639302, 577423.8172083745 5827623.702609119, 577441.1427474977 5827619.360085603))
1501;POLYGON ((577432.942043062 5827811.870312586, 577439.2870957779 5827809.078229583, 577439.2926474258 5827811.292317594, 577432.942043062 5827811.870312586))
1502;POLYGON ((577367.9195565036 5827885.170365287, 577356.3149122607 5827892.819022424, 577350.8405231091 5827829.939311772, 577367.9195565036 5827885.170365287))
1503;POLYGON ((577242.7275698017 5827560.245917569, 577223.7674030077 5827584.845296038, 577241.7167255604 5827556.878924987, 577242.7275698017 5827560.245917569))
1504;POLYGON ((577433.6168510297 5827818.879029066, 577440.3381555402 5827820.131514799, 577442.0249333143 5827821.426576684, 577433.6168510297 5827818.879029066))
1505;POLYGON ((577300.4100687518 5827916.677424755, 577283.2429419265 5827867.831332997, 577307.7767046958 5827912.677523534, 577300.4100687518 5827916.677424755))
1506;POLYGON ((577348.063027732 5828131.555556494, 577346.3796875702 5828097.106206426, 577350.7473567341 5828128.460637297, 577348.063027732 5828131.555556494))
1507;POLYGON ((577277.8729147902 5827857.822325036, 577289.3824890994 5827854.466468344, 577283.4748562877 5827857.454798388, 577277.8729147902 5827857.822325036))
1508;POLYGON ((577042.1432706196 5827473.113796361, 577048.1686790144 5827450.933994538, 577044.9132073183 5827472.999341824, 577042.1432706196 5827473.113796361))
1509;POLYGON ((577228.3393457014 5828324.12592805, 577235.8383044797 5828317.713764081, 577235.7350571915 5828324.242873688, 577228.3393457014 5828324.12592805))
1510;POLYGON ((577429.8294897017 5828115.928956807, 577424.4839082786 5828112.962682428, 577431.8935192495 5828112.223463592, 577429.8294897017 5828115.928956807))
1511;POLYGON ((577020.2518305148 5827402.054249136, 577050.9482690745 5827373.0776762245, 577033.1531608831 5827401.156215672, 577020.2518305148 5827402.054249136))
1512;POLYGON ((577045.6116138775 5827551.648394328, 577055.567294493 5827542.459905216, 577055.2976227734 5827545.381685042, 577045.6116138775 5827551.648394328))
1513;POLYGON ((577431.5101796237 5828134.268391979, 577435.7358804309 5828128.817067354, 577438.6447231319 5828135.494060845, 577431.5101796237 5828134.268391979))
1514;POLYGON ((577153.5426930607 5827850.705892637, 577159.2900911772 5827848.84968891, 577158.3667884344 5827853.902824311, 577153.5426930607 5827850.705892637))
1515;POLYGON ((576844.8799322374 5827752.641484376, 576850.182868704 5827752.335509051, 576847.3978393285 5827756.241282779, 576844.8799322374 5827752.641484376))
1516;POLYGON ((577207.8677863467 5827597.14368374, 577206.8348317938 5827602.056004838, 577194.7200227149 5827599.517056475, 577207.8677863467 5827597.14368374))
1517;POLYGON ((576983.1524319173 5827484.377473724, 577035.2023713324 5827503.666416958, 576984.9850385753 5827506.101264757, 576983.1524319173 5827484.377473724))
1518;POLYGON ((577434.4387746548 5827997.391659654, 577440.7282168315 5828014.758346825, 577423.81815344 5828001.951702091, 577434.4387746548 5827997.391659654))
1519;POLYGON ((577222.8591283152 5828339.5372745115, 577228.3393457014 5828324.12592805, 577228.1706834018 5828334.7927359855, 577222.8591283152 5828339.5372745115))
1520;POLYGON ((577368.2999388215 5827888.102429373, 577364.7859416355 5827888.391669345, 577367.9195565036 5827885.170365287, 577368.2999388215 5827888.102429373))
1521;POLYGON ((576967.8432100245 5827818.760223406, 576967.8149051738 5827818.744550518, 576967.8414616721 5827818.750621548, 576967.8432100245 5827818.760223406))
1522;POLYGON ((577166.3121260321 5828028.772797745, 577172.7216094624 5828028.306650314, 577176.2705111043 5828033.947780396, 577166.3121260321 5828028.772797745))
1523;POLYGON ((577328.9196576462 5828305.179412234, 577323.522364285 5828300.354444757, 577325.7634531977 5828297.864406364, 577328.9196576462 5828305.179412234))
1524;POLYGON ((577468.3118675301 5827902.181554594, 577469.2255373619 5827910.785031999, 577461.9247285868 5827914.896993404, 577468.3118675301 5827902.181554594))
1525;POLYGON ((577207.5549797725 5827836.851204631, 577203.4756649149 5827814.179482568, 577208.9268872609 5827814.777415918, 577207.5549797725 5827836.851204631))
1526;POLYGON ((577057.6887874759 5827438.023975839, 577071.2921374331 5827479.6549569545, 577058.3817796669 5827450.362070801, 577057.6887874759 5827438.023975839))
1527;POLYGON ((577500.5890697563 5827807.71401544, 577459.3267168691 5827743.765863164, 577460.0040854323 5827695.491379354, 577500.5890697563 5827807.71401544))
1528;POLYGON ((577501.0174178316 5827812.315697063, 577485.331800529 5827918.327778102, 577496.7724094577 5827822.806575969, 577501.0174178316 5827812.315697063))
